rnd-d00c841b-eca5-4132-8f8c-767ef2968a60,SIM-00001,PHONE-00002,27/09/2016 07:12:25,7061,cell H,1,REASON 5
rnd-21e0d12a-e85a-405e-9dd0-1e4b0a9c55e1,SIM-00010,PHONE-00008,27/09/2016 07:12:26,18361,cell G,2,REASON 5
rnd-42a92f98-e20e-49fb-925e-cfdaafd994cc,SIM-00002,PHONE-00010,27/09/2016 07:12:27,13461,cell F,1,REASON 1
rnd-fa14bb86-9241-47a9-bc48-ede650a543af,SIM-00010,PHONE-00010,27/09/2016 07:12:28,5161,cell C,2,REASON 7
rnd-77945847-df56-417c-8230-180bb35bc64b,SIM-00008,PHONE-00007,27/09/2016 07:12:29,26061,cell F,1,REASON 1
rnd-be77b3f6-8e51-4677-9589-ad13a3445ccf,SIM-00001,PHONE-00009,27/09/2016 07:12:31,22261,cell A,1,REASON 4
rnd-eb34ad20-f353-4a6a-a1c4-dce7309aaf1d,SIM-00003,PHONE-00004,27/09/2016 07:12:32,28561,cell E,2,REASON 8
rnd-05608546-66da-4d2b-925a-9f6e4efb99e6,SIM-00003,PHONE-00004,27/09/2016 07:12:33,24661,cell C,2,REASON 7
rnd-8eb4bed8-6473-4e23-a5f0-ef807f36c296,SIM-00007,PHONE-00007,27/09/2016 07:12:34,12861,cell C,2,REASON 10
rnd-64efe984-a191-4fb0-8a8d-9943b2a927b5,SIM-00004,PHONE-00008,27/09/2016 07:12:35,2061,cell D,2,REASON 7
rnd-618337b0-7205-4f78-a83e-ccc03a35ff63,SIM-00004,PHONE-00004,27/09/2016 07:12:37,4261,cell A,1,REASON 5
rnd-3f0d67c1-f8d5-4ced-a9e5-b00aa382a7ab,SIM-00001,PHONE-00007,27/09/2016 07:12:38,9761,cell I,2,REASON 2
rnd-eec11a3c-9110-4071-9bc9-f4c3d9488498,SIM-00001,PHONE-00008,27/09/2016 07:12:39,1261,cell H,1,REASON 7
rnd-d4d21b3c-39ae-4d2f-829f-c958a84a037e,SIM-00005,PHONE-00008,27/09/2016 07:12:40,9061,cell I,2,REASON 6
rnd-395ba85a-f272-42d1-8bd4-1202e70250e0,SIM-00005,PHONE-00008,27/09/2016 07:12:41,2561,cell D,2,REASON 9
rnd-add38a58-d040-4c9b-bf86-014f32c4f266,SIM-00004,PHONE-00007,27/09/2016 07:12:43,20161,cell C,2,REASON 8
rnd-8d58bf00-85f7-4926-a3fc-7ceace3d3141,SIM-00002,PHONE-00009,27/09/2016 07:12:44,661,cell E,1,REASON 4
rnd-dc550fb4-93bd-4dfe-8a09-e9d9e6069bce,SIM-00010,PHONE-00007,27/09/2016 07:12:45,1661,cell J,2,REASON 1
rnd-34841cec-870b-4bce-a390-9f05c4a04d08,SIM-00006,PHONE-00001,27/09/2016 07:12:46,22161,cell E,1,REASON 6
rnd-90726289-8e97-4c69-9dfb-db1dbb0feb81,SIM-00010,PHONE-00003,27/09/2016 07:12:47,1761,cell B,2,REASON 7
rnd-1fead369-32f5-49f8-8da3-f149b7aaeb26,SIM-00001,PHONE-00002,27/09/2016 07:12:49,13061,cell G,2,REASON 4
rnd-9caeac31-5555-4cbe-a464-84574f555463,SIM-00008,PHONE-00004,27/09/2016 07:12:50,28361,cell E,1,REASON 10
rnd-4b2a3fa0-dbec-478e-a80a-cd453dc608bd,SIM-00004,PHONE-00006,27/09/2016 07:12:51,1061,cell I,1,REASON 10
rnd-ba219216-2bb3-42fa-9b7b-ac56c5324e25,SIM-00001,PHONE-00008,27/09/2016 07:12:52,17461,cell G,2,REASON 6
rnd-4c6c7675-b33d-4653-a1b0-4662c406785a,SIM-00005,PHONE-00002,27/09/2016 07:12:53,22161,cell C,1,REASON 4
rnd-7252aafa-4bb0-418f-99c0-49244776e53c,SIM-00004,PHONE-00003,27/09/2016 07:12:55,5861,cell C,1,REASON 5
rnd-bf4897c3-6206-48c1-9ed1-73959be6a852,SIM-00002,PHONE-00005,27/09/2016 07:12:56,20261,cell H,2,REASON 7
rnd-75caa2d2-0db7-4b29-8ded-77fdba448e00,SIM-00009,PHONE-00002,27/09/2016 07:12:57,5461,cell J,2,REASON 3
rnd-cfde8e0b-cb09-4b94-962c-152258595fbc,SIM-00008,PHONE-00001,27/09/2016 07:12:58,13961,cell E,2,REASON 2
rnd-ecd28244-0171-44db-ba54-d2dae40acd89,SIM-00002,PHONE-00001,27/09/2016 07:12:59,7161,cell D,2,REASON 5
drop-8ef06867-d854-4ce2-b4f3-c18fc65edffc,SIM-00002-0,PHONE-00009-0,27/09/2016 07:13:01,4,cell G,1,REASON 9
drop-8ef06867-d854-4ce2-b4f3-c18fc65edffc,SIM-00002-0,PHONE-00009-0,27/09/2016 07:13:08,82,cell G,1,REASON 9
drop-96de6115-4b64-47a8-ad25-b459404ed5ad,SIM-00003-1,PHONE-00001-1,27/09/2016 07:13:02,8,cell C,2,REASON 9
drop-96de6115-4b64-47a8-ad25-b459404ed5ad,SIM-00003-1,PHONE-00001-1,27/09/2016 07:13:10,47,cell C,2,REASON 9
drop-dc820586-2908-4006-b799-132b83306a7a,SIM-00010-2,PHONE-00008-2,27/09/2016 07:13:03,0,cell E,1,REASON 7
drop-dc820586-2908-4006-b799-132b83306a7a,SIM-00010-2,PHONE-00008-2,27/09/2016 07:13:03,93,cell E,1,REASON 7
drop-56e4f49f-ab93-43ed-9bb5-38ab279cc01f,SIM-00010-3,PHONE-00009-3,27/09/2016 07:13:04,8,cell A,2,REASON 4
drop-56e4f49f-ab93-43ed-9bb5-38ab279cc01f,SIM-00010-3,PHONE-00009-3,27/09/2016 07:13:13,204,cell A,2,REASON 4
drop-1c34f922-0807-4606-b77e-b89d693a3bff,SIM-00010-4,PHONE-00009-4,27/09/2016 07:13:05,9,cell D,1,REASON 6
drop-1c34f922-0807-4606-b77e-b89d693a3bff,SIM-00010-4,PHONE-00009-4,27/09/2016 07:13:14,251,cell D,1,REASON 6
drop-9d285689-2435-423d-bb49-8b331fd7398a,SIM-00006-5,PHONE-00006-5,27/09/2016 07:13:07,2,cell E,2,REASON 8
drop-9d285689-2435-423d-bb49-8b331fd7398a,SIM-00006-5,PHONE-00006-5,27/09/2016 07:13:10,122,cell E,2,REASON 8
drop-fea6a121-a5eb-4dce-b9f8-3b68b7ee174b,SIM-00006-6,PHONE-00009-6,27/09/2016 07:13:08,3,cell F,1,REASON 10
drop-fea6a121-a5eb-4dce-b9f8-3b68b7ee174b,SIM-00006-6,PHONE-00009-6,27/09/2016 07:13:11,69,cell F,1,REASON 10
drop-5a11e14d-b62c-4032-802d-e83eac78a012,SIM-00002-7,PHONE-00006-7,27/09/2016 07:13:09,1,cell A,2,REASON 10
drop-5a11e14d-b62c-4032-802d-e83eac78a012,SIM-00002-7,PHONE-00006-7,27/09/2016 07:13:10,163,cell A,2,REASON 10
drop-d424312e-433c-41bf-88a3-8fdb1b5c522c,SIM-00006-8,PHONE-00009-8,27/09/2016 07:13:10,0,cell C,1,REASON 6
drop-d424312e-433c-41bf-88a3-8fdb1b5c522c,SIM-00006-8,PHONE-00009-8,27/09/2016 07:13:11,31,cell C,1,REASON 6
drop-089f79aa-a36d-4184-861d-d210b579e6ee,SIM-00003-9,PHONE-00009-9,27/09/2016 07:13:11,5,cell C,2,REASON 2
drop-089f79aa-a36d-4184-861d-d210b579e6ee,SIM-00003-9,PHONE-00009-9,27/09/2016 07:13:20,158,cell C,2,REASON 2
drop-915bd2ea-763f-46b8-8efb-41c00bdc3280,SIM-00002-10,PHONE-00001-10,27/09/2016 07:13:13,6,cell G,2,REASON 1
drop-915bd2ea-763f-46b8-8efb-41c00bdc3280,SIM-00002-10,PHONE-00001-10,27/09/2016 07:13:22,298,cell G,2,REASON 1
drop-d7c4ba52-10bf-4de4-ab0a-c2060f49449f,SIM-00001-11,PHONE-00002-11,27/09/2016 07:13:14,0,cell E,1,REASON 2
drop-d7c4ba52-10bf-4de4-ab0a-c2060f49449f,SIM-00001-11,PHONE-00002-11,27/09/2016 07:13:17,217,cell E,1,REASON 2
drop-635284db-6ff2-43e0-a709-ae0722c955c2,SIM-00008-12,PHONE-00001-12,27/09/2016 07:13:15,8,cell I,2,REASON 3
drop-635284db-6ff2-43e0-a709-ae0722c955c2,SIM-00008-12,PHONE-00001-12,27/09/2016 07:13:24,239,cell I,2,REASON 3
drop-0c29b6b8-4a54-46a8-9e02-825f57cddc11,SIM-00010-13,PHONE-00005-13,27/09/2016 07:13:16,6,cell B,1,REASON 9
drop-0c29b6b8-4a54-46a8-9e02-825f57cddc11,SIM-00010-13,PHONE-00005-13,27/09/2016 07:13:25,271,cell B,1,REASON 9
drop-c4fd3146-49e7-4efd-9b39-6f5362c8c1f4,SIM-00010-14,PHONE-00007-14,27/09/2016 07:13:17,1,cell E,1,REASON 1
drop-c4fd3146-49e7-4efd-9b39-6f5362c8c1f4,SIM-00010-14,PHONE-00007-14,27/09/2016 07:13:22,290,cell E,1,REASON 1
drop-f5744f39-da88-4d4d-87e4-d6304605f028,SIM-00007-15,PHONE-00005-15,27/09/2016 07:13:19,9,cell I,1,REASON 1
drop-f5744f39-da88-4d4d-87e4-d6304605f028,SIM-00007-15,PHONE-00005-15,27/09/2016 07:13:31,241,cell I,1,REASON 1
drop-8a9fb031-31ab-420f-af39-d0005cb4924e,SIM-00006-16,PHONE-00010-16,27/09/2016 07:13:20,7,cell A,1,REASON 5
drop-8a9fb031-31ab-420f-af39-d0005cb4924e,SIM-00006-16,PHONE-00010-16,27/09/2016 07:13:29,111,cell A,1,REASON 5
drop-a52919b9-86cb-4d96-b21b-bb79a5a3a8c8,SIM-00009-17,PHONE-00005-17,27/09/2016 07:13:21,8,cell H,1,REASON 8
drop-a52919b9-86cb-4d96-b21b-bb79a5a3a8c8,SIM-00009-17,PHONE-00005-17,27/09/2016 07:13:32,244,cell H,1,REASON 8
change-391f8abc-d534-456b-a5e4-a277b8277f18,SIM-00002,PHONE-00001,27/09/2016 07:13:22,118,cell C,2,REASON 7
change-391f8abc-d534-456b-a5e4-a277b8277f18,SIM-00002,PHONE-00001,27/09/2016 07:13:22,118,cell D,1,REASON 7
change-9bc17dde-9cfc-4265-9481-bc6a7ba121f9,SIM-00002,PHONE-00006,27/09/2016 07:13:23,286,cell J,1,REASON 5
change-9bc17dde-9cfc-4265-9481-bc6a7ba121f9,SIM-00002,PHONE-00006,27/09/2016 07:13:23,286,cell D,2,REASON 5
change-47a42d18-3011-4898-964b-95271fe17fa4,SIM-00009,PHONE-00005,27/09/2016 07:13:25,4,cell A,2,REASON 7
change-47a42d18-3011-4898-964b-95271fe17fa4,SIM-00009,PHONE-00005,27/09/2016 07:13:25,4,cell A,1,REASON 7
change-08941feb-58f4-4b04-bb2a-fb81134e13e0,SIM-00002,PHONE-00010,27/09/2016 07:13:26,117,cell D,2,REASON 2
change-08941feb-58f4-4b04-bb2a-fb81134e13e0,SIM-00002,PHONE-00010,27/09/2016 07:13:26,117,cell I,1,REASON 2
change-96e0024d-af2e-4c6d-b7f5-490bbfb3c265,SIM-00005,PHONE-00008,27/09/2016 07:13:27,91,cell D,2,REASON 2
change-96e0024d-af2e-4c6d-b7f5-490bbfb3c265,SIM-00005,PHONE-00008,27/09/2016 07:13:27,91,cell I,1,REASON 2
change-c9dc0bc2-d61a-4a06-8f24-373b0a96ff04,SIM-00008,PHONE-00002,27/09/2016 07:13:28,176,cell I,2,REASON 4
change-c9dc0bc2-d61a-4a06-8f24-373b0a96ff04,SIM-00008,PHONE-00002,27/09/2016 07:13:28,176,cell B,1,REASON 4
change-461d5521-a752-4ff0-9e02-fc1c50736474,SIM-00003,PHONE-00008,27/09/2016 07:13:29,254,cell J,1,REASON 9
change-461d5521-a752-4ff0-9e02-fc1c50736474,SIM-00003,PHONE-00008,27/09/2016 07:13:29,254,cell G,2,REASON 9
change-8ca36957-dcbd-4908-a6af-af691abb5f5d,SIM-00002,PHONE-00007,27/09/2016 07:13:31,160,cell G,1,REASON 5
change-8ca36957-dcbd-4908-a6af-af691abb5f5d,SIM-00002,PHONE-00007,27/09/2016 07:13:31,160,cell A,2,REASON 5
change-81c8bb8a-9529-4c8d-aaef-151eaf09dc52,SIM-00004,PHONE-00007,27/09/2016 07:13:32,149,cell J,1,REASON 7
change-81c8bb8a-9529-4c8d-aaef-151eaf09dc52,SIM-00004,PHONE-00007,27/09/2016 07:13:32,149,cell G,2,REASON 7
change-d0054c62-51fd-48f1-a2ce-b8027ee1ca65,SIM-00003,PHONE-00005,27/09/2016 07:13:33,256,cell C,2,REASON 7
change-d0054c62-51fd-48f1-a2ce-b8027ee1ca65,SIM-00003,PHONE-00005,27/09/2016 07:13:33,256,cell F,1,REASON 7
change-39a96804-3399-48cd-ab83-8f12198affcd,SIM-00004,PHONE-00003,27/09/2016 07:13:34,161,cell F,1,REASON 1
change-39a96804-3399-48cd-ab83-8f12198affcd,SIM-00004,PHONE-00003,27/09/2016 07:13:34,161,cell F,2,REASON 1
change-e9991d10-10a0-40b4-a729-f6e32974ebe6,SIM-00010,PHONE-00001,27/09/2016 07:13:35,222,cell G,1,REASON 9
change-e9991d10-10a0-40b4-a729-f6e32974ebe6,SIM-00010,PHONE-00001,27/09/2016 07:13:35,222,cell D,2,REASON 9
change-6d822e88-0587-4347-aad2-028273314192,SIM-00005,PHONE-00007,27/09/2016 07:13:37,127,cell F,1,REASON 8
change-6d822e88-0587-4347-aad2-028273314192,SIM-00005,PHONE-00007,27/09/2016 07:13:37,127,cell I,2,REASON 8
change-c1322b24-9e30-4d7a-ac49-9fbc38d89578,SIM-00003,PHONE-00007,27/09/2016 07:13:38,186,cell E,2,REASON 3
change-c1322b24-9e30-4d7a-ac49-9fbc38d89578,SIM-00003,PHONE-00007,27/09/2016 07:13:38,186,cell G,1,REASON 3
change-897deb03-968f-45c5-b811-cb3a2cc91d8f,SIM-00009,PHONE-00009,27/09/2016 07:13:39,176,cell H,1,REASON 1
change-897deb03-968f-45c5-b811-cb3a2cc91d8f,SIM-00009,PHONE-00009,27/09/2016 07:13:39,176,cell B,2,REASON 1
change-60212b96-bd9d-4704-8a7b-988eb1b9f85e,SIM-00003,PHONE-00009,27/09/2016 07:13:40,175,cell G,2,REASON 9
change-60212b96-bd9d-4704-8a7b-988eb1b9f85e,SIM-00003,PHONE-00009,27/09/2016 07:13:40,175,cell G,1,REASON 9
change-1bd4f5a2-3326-4fba-9592-d14c23f0f95a,SIM-00002,PHONE-00008,27/09/2016 07:13:41,53,cell G,2,REASON 7
change-1bd4f5a2-3326-4fba-9592-d14c23f0f95a,SIM-00002,PHONE-00008,27/09/2016 07:13:41,53,cell D,1,REASON 7
