rnd-a7e179f7-2801-428d-a429-339a6fac0eb8,SIM-00005,PHONE-00005,27/09/2016 07:13:51,6461,cell C,2,REASON 9
rnd-8bdfae88-9140-4d23-9208-966b0cb8f423,SIM-00007,PHONE-00002,27/09/2016 07:13:52,2161,cell D,2,REASON 6
rnd-c1c62ad2-14c3-4791-835f-b40cccb5731f,SIM-00003,PHONE-00001,27/09/2016 07:13:53,19661,cell J,2,REASON 8
rnd-8172c826-4a29-46f0-9e79-27532c46dcd2,SIM-00005,PHONE-00010,27/09/2016 07:13:55,19561,cell A,2,REASON 5
rnd-b70df78b-37d2-4ec4-a61f-d7adc8402961,SIM-00005,PHONE-00007,27/09/2016 07:13:56,12861,cell D,2,REASON 4
rnd-30be762b-0f83-4bb2-9479-655852efc3d5,SIM-00003,PHONE-00008,27/09/2016 07:13:57,29861,cell H,1,REASON 9
rnd-310ad06a-fe40-4a8c-80e4-5a08ef44bb1e,SIM-00002,PHONE-00001,27/09/2016 07:13:58,2861,cell F,2,REASON 1
rnd-b600c007-9652-43fc-ad8e-6919eb11b031,SIM-00006,PHONE-00006,27/09/2016 07:13:59,19561,cell J,2,REASON 3
rnd-5eadf0f1-0067-4a71-8ff9-2966e8858448,SIM-00005,PHONE-00007,27/09/2016 07:14:01,14561,cell G,1,REASON 3
rnd-7d6daa22-cf65-42dc-bdd6-d3a011608dd9,SIM-00010,PHONE-00001,27/09/2016 07:14:02,6561,cell G,1,REASON 10
rnd-8aa8357e-a139-49ed-a39b-3eebf5da692b,SIM-00002,PHONE-00007,27/09/2016 07:14:03,3261,cell C,2,REASON 1
rnd-22bbdfb6-a457-4d75-919e-487b41b1a932,SIM-00005,PHONE-00002,27/09/2016 07:14:04,25761,cell E,2,REASON 1
rnd-2ddefa24-8cc2-4781-b0c6-410dd9bbce2b,SIM-00010,PHONE-00003,27/09/2016 07:14:05,20961,cell G,2,REASON 3
rnd-b786a326-034d-45b7-8db9-ae85cc2fe350,SIM-00009,PHONE-00005,27/09/2016 07:14:07,28361,cell F,2,REASON 2
rnd-279f5339-1dd4-4b92-9e3c-9f633b514f90,SIM-00002,PHONE-00010,27/09/2016 07:14:08,14261,cell G,1,REASON 5
rnd-b94e5d2d-4168-4783-aa8b-94b32321f57c,SIM-00009,PHONE-00002,27/09/2016 07:14:09,18061,cell J,1,REASON 8
rnd-20bdd076-a6ba-4d9f-97ae-1213be4830be,SIM-00010,PHONE-00006,27/09/2016 07:14:10,13761,cell C,2,REASON 5
rnd-f3bf46b9-ebd2-428e-b4f3-3a604f29735d,SIM-00005,PHONE-00004,27/09/2016 07:14:11,29561,cell H,1,REASON 9
rnd-7f64cc19-8b23-46b4-80f9-f0654ab94d41,SIM-00009,PHONE-00003,27/09/2016 07:14:13,4861,cell G,1,REASON 10
rnd-098c8365-a3b8-4d0c-99b8-f8b0a94b10b7,SIM-00004,PHONE-00007,27/09/2016 07:14:14,3561,cell D,2,REASON 8
rnd-a50ad1ed-b8f8-4570-ae5a-f1a539bf63a2,SIM-00003,PHONE-00009,27/09/2016 07:14:15,24161,cell J,1,REASON 5
rnd-a1a86cee-7ad3-4f4e-9b72-d313aa7348ef,SIM-00002,PHONE-00006,27/09/2016 07:14:16,27361,cell F,2,REASON 7
rnd-e19737f6-a544-4772-a79b-a2cbba2bb074,SIM-00010,PHONE-00001,27/09/2016 07:14:17,12761,cell E,2,REASON 2
rnd-d0f09a2f-9903-4526-af10-febaf3967554,SIM-00007,PHONE-00007,27/09/2016 07:14:19,27461,cell A,2,REASON 8
rnd-39d81678-fa2c-48b0-8c60-8dc3434586d5,SIM-00008,PHONE-00006,27/09/2016 07:14:20,24861,cell H,2,REASON 10
rnd-2350d155-6fbc-4356-9a26-ee8f096a7c38,SIM-00008,PHONE-00003,27/09/2016 07:14:21,1261,cell H,1,REASON 3
rnd-25cc8679-440e-4758-90b2-ab8cdc7a5ed2,SIM-00002,PHONE-00010,27/09/2016 07:14:22,14461,cell G,1,REASON 6
rnd-77f34c63-1298-4ffe-9f69-b9e8d85196cd,SIM-00006,PHONE-00002,27/09/2016 07:14:23,20961,cell I,2,REASON 1
rnd-603413a5-6357-4e14-9148-be33c46e999b,SIM-00010,PHONE-00002,27/09/2016 07:14:25,6761,cell A,1,REASON 9
drop-33813961-f008-41a6-a072-109040672812,SIM-00003-0,PHONE-00007-0,27/09/2016 07:14:26,9,cell D,2,REASON 9
drop-33813961-f008-41a6-a072-109040672812,SIM-00003-0,PHONE-00007-0,27/09/2016 07:14:37,46,cell D,2,REASON 9
drop-9439a5e8-8c62-4c31-8fcd-14c83d1659ff,SIM-00003-1,PHONE-00002-1,27/09/2016 07:14:27,9,cell H,2,REASON 4
drop-9439a5e8-8c62-4c31-8fcd-14c83d1659ff,SIM-00003-1,PHONE-00002-1,27/09/2016 07:14:36,236,cell H,2,REASON 4
drop-7d3be31e-2cbe-478c-9381-6ebf6fe75757,SIM-00003-2,PHONE-00004-2,27/09/2016 07:14:28,9,cell E,1,REASON 1
drop-7d3be31e-2cbe-478c-9381-6ebf6fe75757,SIM-00003-2,PHONE-00004-2,27/09/2016 07:14:41,123,cell E,1,REASON 1
drop-4058f341-c62a-424a-a1fd-8f4fdd7734a1,SIM-00010-3,PHONE-00004-3,27/09/2016 07:14:29,9,cell C,1,REASON 1
drop-4058f341-c62a-424a-a1fd-8f4fdd7734a1,SIM-00010-3,PHONE-00004-3,27/09/2016 07:14:39,145,cell C,1,REASON 1
drop-3e1088ed-04fd-433f-bb7b-f51a25dc42b2,SIM-00007-4,PHONE-00006-4,27/09/2016 07:14:31,5,cell B,1,REASON 8
drop-3e1088ed-04fd-433f-bb7b-f51a25dc42b2,SIM-00007-4,PHONE-00006-4,27/09/2016 07:14:37,61,cell B,1,REASON 8
drop-87404792-4e89-40f9-a269-788c56fe9bbd,SIM-00007-5,PHONE-00006-5,27/09/2016 07:14:32,2,cell C,2,REASON 9
drop-87404792-4e89-40f9-a269-788c56fe9bbd,SIM-00007-5,PHONE-00006-5,27/09/2016 07:14:34,9,cell C,2,REASON 9
drop-8ae983a2-f3d3-4b15-a382-e12d84e74540,SIM-00009-6,PHONE-00008-6,27/09/2016 07:14:33,7,cell C,1,REASON 8
drop-8ae983a2-f3d3-4b15-a382-e12d84e74540,SIM-00009-6,PHONE-00008-6,27/09/2016 07:14:42,73,cell C,1,REASON 8
drop-0115b788-2a05-4ee6-a0d9-97563b70e0f0,SIM-00003-7,PHONE-00002-7,27/09/2016 07:14:34,4,cell F,2,REASON 4
drop-0115b788-2a05-4ee6-a0d9-97563b70e0f0,SIM-00003-7,PHONE-00002-7,27/09/2016 07:14:41,245,cell F,2,REASON 4
drop-bb2f345c-8d04-4d01-a6fd-57c04054d328,SIM-00009-8,PHONE-00005-8,27/09/2016 07:14:35,8,cell A,1,REASON 9
drop-bb2f345c-8d04-4d01-a6fd-57c04054d328,SIM-00009-8,PHONE-00005-8,27/09/2016 07:14:47,158,cell A,1,REASON 9
drop-d905e53d-a55b-4bee-940d-e07de6ea90a0,SIM-00002-9,PHONE-00010-9,27/09/2016 07:14:37,5,cell D,2,REASON 10
drop-d905e53d-a55b-4bee-940d-e07de6ea90a0,SIM-00002-9,PHONE-00010-9,27/09/2016 07:14:46,101,cell D,2,REASON 10
drop-6b566531-f12f-4c82-8c12-62caf17a22b2,SIM-00003-10,PHONE-00005-10,27/09/2016 07:14:38,4,cell I,1,REASON 5
drop-6b566531-f12f-4c82-8c12-62caf17a22b2,SIM-00003-10,PHONE-00005-10,27/09/2016 07:14:45,66,cell I,1,REASON 5
drop-49245c54-8458-430c-9152-016f18b95c9b,SIM-00010-11,PHONE-00003-11,27/09/2016 07:14:39,5,cell J,1,REASON 7
drop-49245c54-8458-430c-9152-016f18b95c9b,SIM-00010-11,PHONE-00003-11,27/09/2016 07:14:44,102,cell J,1,REASON 7
drop-f0334a03-3991-42e4-8e2c-02f1c0df8302,SIM-00002-12,PHONE-00010-12,27/09/2016 07:14:40,0,cell D,1,REASON 5
drop-f0334a03-3991-42e4-8e2c-02f1c0df8302,SIM-00002-12,PHONE-00010-12,27/09/2016 07:14:42,293,cell D,1,REASON 5
change-d071f353-9af0-48ce-b489-1cf367ceef08,SIM-00002,PHONE-00002,27/09/2016 07:14:41,186,cell F,1,REASON 6
change-d071f353-9af0-48ce-b489-1cf367ceef08,SIM-00002,PHONE-00002,27/09/2016 07:14:41,186,cell D,2,REASON 6
change-5ca815ac-ff0e-454b-9597-3ba2b715c555,SIM-00001,PHONE-00001,27/09/2016 07:14:43,174,cell I,2,REASON 7
change-5ca815ac-ff0e-454b-9597-3ba2b715c555,SIM-00001,PHONE-00001,27/09/2016 07:14:43,174,cell I,1,REASON 7
change-ea658cc2-c0c2-4d58-bef2-8145937b6d99,SIM-00007,PHONE-00005,27/09/2016 07:14:44,196,cell B,2,REASON 2
change-ea658cc2-c0c2-4d58-bef2-8145937b6d99,SIM-00007,PHONE-00005,27/09/2016 07:14:44,196,cell J,1,REASON 2
change-ade465d0-1f2e-4fe1-a9f1-b8e4acc79657,SIM-00008,PHONE-00009,27/09/2016 07:14:45,116,cell B,2,REASON 1
change-ade465d0-1f2e-4fe1-a9f1-b8e4acc79657,SIM-00008,PHONE-00009,27/09/2016 07:14:45,116,cell I,1,REASON 1
