rnd-ef53d296-8a26-4e1c-af8c-d33a77356fb5,SIM-00007,PHONE-00001,27/09/2016 07:16:17,11761,cell E,1,REASON 9
rnd-d95fd626-08fc-4925-b52d-44b3096a1476,SIM-00007,PHONE-00002,27/09/2016 07:16:19,8961,cell H,1,REASON 2
rnd-5ebbb5ba-d334-493f-acc9-ce5f1236a59f,SIM-00002,PHONE-00005,27/09/2016 07:16:20,16961,cell H,1,REASON 7
rnd-87e24b16-829a-4ddc-9225-8e46219371d0,SIM-00009,PHONE-00007,27/09/2016 07:16:21,7761,cell C,1,REASON 5
rnd-ea99aafa-efa9-45cf-a495-0387a3ae0a35,SIM-00003,PHONE-00001,27/09/2016 07:16:22,8861,cell C,2,REASON 1
rnd-51016275-36f5-4b22-a210-307104f374ef,SIM-00006,PHONE-00002,27/09/2016 07:16:23,4861,cell G,1,REASON 6
rnd-49f0c235-f899-402a-8219-e1c167fd8109,SIM-00003,PHONE-00009,27/09/2016 07:16:25,16561,cell E,2,REASON 2
rnd-0331beb8-75da-4f58-885b-7649699dc9ed,SIM-00001,PHONE-00004,27/09/2016 07:16:26,10061,cell J,2,REASON 8
rnd-e7349652-efcf-4b08-9a3c-980eab3b11c2,SIM-00008,PHONE-00009,27/09/2016 07:16:27,24661,cell I,1,REASON 1
rnd-e7d17139-7591-42b2-8e65-04cf7f00ed56,SIM-00009,PHONE-00002,27/09/2016 07:16:28,23261,cell C,2,REASON 7
rnd-a99f7e38-419f-466a-87e8-822cae912856,SIM-00007,PHONE-00008,27/09/2016 07:16:29,14961,cell D,2,REASON 10
rnd-05113f12-b776-4b62-a215-6969ceefec4a,SIM-00001,PHONE-00004,27/09/2016 07:16:31,14461,cell H,2,REASON 6
rnd-3a216742-fa62-4301-85fa-92fb5870d21f,SIM-00006,PHONE-00007,27/09/2016 07:16:32,28861,cell B,2,REASON 8
rnd-a085e04c-3277-4dda-a551-f6c3c3f942c6,SIM-00007,PHONE-00004,27/09/2016 07:16:33,20461,cell D,1,REASON 7
rnd-102c185d-141f-40c5-83a5-48e0dc76f5f1,SIM-00005,PHONE-00006,27/09/2016 07:16:34,9461,cell C,2,REASON 8
rnd-7ac3be1e-2dd8-42b6-af43-0cb0796e6f2f,SIM-00004,PHONE-00009,27/09/2016 07:16:35,26561,cell E,2,REASON 9
rnd-b1dca6be-f440-4076-a356-ecfe430cc780,SIM-00002,PHONE-00009,27/09/2016 07:16:37,2961,cell C,2,REASON 6
rnd-3e9fbaca-3d91-469b-87ae-948b7b8bec99,SIM-00008,PHONE-00004,27/09/2016 07:16:38,28161,cell B,1,REASON 4
rnd-c3b741a8-5419-447b-a6db-470438d934c1,SIM-00005,PHONE-00010,27/09/2016 07:16:39,25261,cell F,1,REASON 5
rnd-303ff441-35dd-49c1-9c37-75ae55f2bb2f,SIM-00008,PHONE-00004,27/09/2016 07:16:40,4261,cell E,2,REASON 9
rnd-5470e8d8-6ac9-406d-943e-fe79a611092f,SIM-00010,PHONE-00002,27/09/2016 07:16:41,15161,cell G,2,REASON 6
rnd-2a12776c-1dfa-42a9-91ef-39aeed3e6b0d,SIM-00008,PHONE-00001,27/09/2016 07:16:43,19561,cell C,2,REASON 8
rnd-32b4429d-6dc3-4292-830a-e28c5affcacb,SIM-00008,PHONE-00008,27/09/2016 07:16:44,6561,cell I,1,REASON 9
rnd-239b52d7-7148-4815-b91c-0dce26756815,SIM-00010,PHONE-00010,27/09/2016 07:16:45,23561,cell D,2,REASON 1
rnd-62ed4b11-099d-46d1-86be-e0882613f1bd,SIM-00001,PHONE-00002,27/09/2016 07:16:46,28261,cell B,1,REASON 2
rnd-7fea75a7-cbd8-4d4d-9c57-93a395b7469e,SIM-00006,PHONE-00007,27/09/2016 07:16:47,24061,cell E,2,REASON 7
rnd-19cb1bb5-3465-4f67-aa28-a05b6fb28832,SIM-00008,PHONE-00002,27/09/2016 07:16:49,11561,cell D,2,REASON 5
rnd-027a66db-d5e0-4340-94bb-870c49eb701b,SIM-00008,PHONE-00007,27/09/2016 07:16:50,22361,cell A,1,REASON 5
rnd-ebb9de41-7993-4848-9249-c69ff5c34c8c,SIM-00008,PHONE-00003,27/09/2016 07:16:51,761,cell J,2,REASON 10
rnd-f692d693-46a6-4cec-9ffc-e6a5c021c117,SIM-00008,PHONE-00008,27/09/2016 07:16:52,19061,cell G,1,REASON 8
rnd-e5b0b688-bfb2-4c95-b648-f57aa855407c,SIM-00004,PHONE-00002,27/09/2016 07:16:53,28061,cell E,2,REASON 1
rnd-7ab9f995-ea1b-42d9-878f-aac817a3a885,SIM-00006,PHONE-00007,27/09/2016 07:16:55,15161,cell F,1,REASON 7
rnd-64ffd42b-dc4a-456a-a8d5-69e308b31b3f,SIM-00004,PHONE-00006,27/09/2016 07:16:56,24261,cell H,1,REASON 5
rnd-ef654646-1959-4966-b978-4c3a4a358fd8,SIM-00004,PHONE-00007,27/09/2016 07:16:57,23961,cell I,1,REASON 2
rnd-0738c77d-cb45-42d5-9968-fb57b6cabae4,SIM-00007,PHONE-00009,27/09/2016 07:16:58,1961,cell J,2,REASON 3
rnd-454a9a3e-e6ce-4a57-9e7b-b9afb57b0206,SIM-00010,PHONE-00007,27/09/2016 07:16:59,22861,cell I,1,REASON 1
rnd-39455d00-20f8-4585-bd44-df18bbf05c2b,SIM-00001,PHONE-00010,27/09/2016 07:17:01,8961,cell C,2,REASON 8
rnd-c62d0167-0bbb-43f1-a97c-2a8b2b82310b,SIM-00003,PHONE-00001,27/09/2016 07:17:02,15161,cell B,1,REASON 5
rnd-aaa0d8c7-d2b7-4299-b70e-6c1d5ac3398d,SIM-00001,PHONE-00006,27/09/2016 07:17:03,2161,cell E,1,REASON 4
rnd-697eef33-e2a5-493a-8224-75b5b00d80d2,SIM-00007,PHONE-00008,27/09/2016 07:17:04,15961,cell A,2,REASON 6
rnd-4258d3b0-b423-49da-bd41-13ec4aa18a50,SIM-00004,PHONE-00001,27/09/2016 07:17:05,27861,cell A,2,REASON 8
rnd-0a7bb480-e5d7-42aa-8124-5e7a4343e1dd,SIM-00007,PHONE-00006,27/09/2016 07:17:07,21061,cell B,2,REASON 7
rnd-0e3f02cb-38cd-4643-a3cd-393d3a0a63db,SIM-00006,PHONE-00003,27/09/2016 07:17:08,7861,cell G,1,REASON 2
rnd-cbe8f8b8-5a5c-4f73-a54d-a6a078787159,SIM-00003,PHONE-00008,27/09/2016 07:17:09,2661,cell E,2,REASON 1
rnd-1ea03dc9-5174-42a7-aa9e-6d7a764ee10a,SIM-00009,PHONE-00005,27/09/2016 07:17:10,7961,cell F,2,REASON 9
rnd-620e49c5-2290-4886-a8c9-8216bd474773,SIM-00009,PHONE-00003,27/09/2016 07:17:11,17361,cell E,2,REASON 10
rnd-2952b5ba-47b6-47ea-b9cf-55bce558e388,SIM-00008,PHONE-00009,27/09/2016 07:17:13,13561,cell F,1,REASON 5
rnd-b5378152-bdb2-427a-8b7c-c42b85bf1c75,SIM-00007,PHONE-00007,27/09/2016 07:17:14,28661,cell B,1,REASON 1
rnd-aacfea2b-814a-4c8a-bc32-f84c234638d0,SIM-00001,PHONE-00008,27/09/2016 07:17:15,19961,cell C,2,REASON 9
rnd-2a20ea38-5592-4440-8af4-d70dca450d92,SIM-00001,PHONE-00006,27/09/2016 07:17:16,11361,cell A,2,REASON 6
rnd-b5484c75-974d-469a-b913-bfe2307313fe,SIM-00006,PHONE-00002,27/09/2016 07:17:17,16661,cell J,2,REASON 3
rnd-88e044b7-7ee0-4c76-a5bd-b28a43507eb1,SIM-00002,PHONE-00004,27/09/2016 07:17:19,17061,cell G,2,REASON 1
rnd-bbdd0f53-8010-4943-9692-ac75ebc3f90e,SIM-00003,PHONE-00002,27/09/2016 07:17:20,24661,cell G,1,REASON 1
rnd-7ccd89b2-ca41-4481-828d-31b6062f3e6b,SIM-00010,PHONE-00008,27/09/2016 07:17:21,8661,cell H,2,REASON 4
rnd-ca163baf-56ab-409b-9568-8a0cd6a1d5e2,SIM-00008,PHONE-00006,27/09/2016 07:17:22,7561,cell H,1,REASON 1
drop-aa177d9e-7494-4161-a738-8e9a3293dc3d,SIM-00004-0,PHONE-00002-0,27/09/2016 07:17:23,1,cell C,2,REASON 4
drop-aa177d9e-7494-4161-a738-8e9a3293dc3d,SIM-00004-0,PHONE-00002-0,27/09/2016 07:17:24,33,cell C,2,REASON 4
drop-7485207f-1efc-4249-a0df-b0307c49b103,SIM-00007-1,PHONE-00007-1,27/09/2016 07:17:25,4,cell C,2,REASON 10
drop-7485207f-1efc-4249-a0df-b0307c49b103,SIM-00007-1,PHONE-00007-1,27/09/2016 07:17:33,10,cell C,2,REASON 10
drop-d0cf8f5a-3d3b-4491-adb2-15b35d6d51e1,SIM-00005-2,PHONE-00008-2,27/09/2016 07:17:26,5,cell J,1,REASON 1
drop-d0cf8f5a-3d3b-4491-adb2-15b35d6d51e1,SIM-00005-2,PHONE-00008-2,27/09/2016 07:17:33,269,cell J,1,REASON 1
drop-81acdd7b-9d46-4175-9501-7ebf595a22b1,SIM-00007-3,PHONE-00004-3,27/09/2016 07:17:27,6,cell I,2,REASON 10
drop-81acdd7b-9d46-4175-9501-7ebf595a22b1,SIM-00007-3,PHONE-00004-3,27/09/2016 07:17:37,69,cell I,2,REASON 10
drop-00db4362-2d9c-43e3-aa9f-d4552fb12ccd,SIM-00009-4,PHONE-00001-4,27/09/2016 07:17:28,3,cell B,1,REASON 10
drop-00db4362-2d9c-43e3-aa9f-d4552fb12ccd,SIM-00009-4,PHONE-00001-4,27/09/2016 07:17:32,79,cell B,1,REASON 10
drop-9da1fa7e-6305-4d57-9f5c-b50e91a01678,SIM-00007-5,PHONE-00005-5,27/09/2016 07:17:29,6,cell G,2,REASON 3
drop-9da1fa7e-6305-4d57-9f5c-b50e91a01678,SIM-00007-5,PHONE-00005-5,27/09/2016 07:17:35,31,cell G,2,REASON 3
drop-91399f19-fb72-49ed-b853-d5e6c921ab0d,SIM-00002-6,PHONE-00004-6,27/09/2016 07:17:31,7,cell F,1,REASON 9
drop-91399f19-fb72-49ed-b853-d5e6c921ab0d,SIM-00002-6,PHONE-00004-6,27/09/2016 07:17:41,93,cell F,1,REASON 9
drop-f7983c16-2611-4a85-ae57-e41aab610256,SIM-00006-7,PHONE-00002-7,27/09/2016 07:17:32,2,cell B,2,REASON 10
drop-f7983c16-2611-4a85-ae57-e41aab610256,SIM-00006-7,PHONE-00002-7,27/09/2016 07:17:34,142,cell B,2,REASON 10
drop-3370327f-5eef-4347-a435-0fcec50503c6,SIM-00004-8,PHONE-00004-8,27/09/2016 07:17:33,9,cell D,1,REASON 3
drop-3370327f-5eef-4347-a435-0fcec50503c6,SIM-00004-8,PHONE-00004-8,27/09/2016 07:17:45,106,cell D,1,REASON 3
drop-3b9771b7-0703-47a5-ad60-99f9c7921d84,SIM-00008-9,PHONE-00006-9,27/09/2016 07:17:34,3,cell J,1,REASON 8
drop-3b9771b7-0703-47a5-ad60-99f9c7921d84,SIM-00008-9,PHONE-00006-9,27/09/2016 07:17:40,20,cell J,1,REASON 8
drop-e09afed3-faa5-4496-b186-0230147edc0a,SIM-00001-10,PHONE-00005-10,27/09/2016 07:17:35,6,cell B,1,REASON 8
drop-e09afed3-faa5-4496-b186-0230147edc0a,SIM-00001-10,PHONE-00005-10,27/09/2016 07:17:43,245,cell B,1,REASON 8
change-e1398d0f-4adf-4b17-87a7-e20a135b183d,SIM-00001,PHONE-00006,27/09/2016 07:17:37,260,cell J,1,REASON 9
change-e1398d0f-4adf-4b17-87a7-e20a135b183d,SIM-00001,PHONE-00006,27/09/2016 07:17:37,260,cell B,2,REASON 9
change-96c4863b-b296-4a31-923b-adbb1512678a,SIM-00003,PHONE-00003,27/09/2016 07:17:38,126,cell I,1,REASON 6
change-96c4863b-b296-4a31-923b-adbb1512678a,SIM-00003,PHONE-00003,27/09/2016 07:17:38,126,cell B,2,REASON 6
change-1628e19c-f443-4447-a313-23e6b0818f6e,SIM-00006,PHONE-00005,27/09/2016 07:17:39,143,cell F,1,REASON 8
change-1628e19c-f443-4447-a313-23e6b0818f6e,SIM-00006,PHONE-00005,27/09/2016 07:17:39,143,cell C,2,REASON 8
change-01824eab-7cf8-4937-a4b4-82aea5e38d3f,SIM-00008,PHONE-00001,27/09/2016 07:17:40,77,cell H,1,REASON 7
change-01824eab-7cf8-4937-a4b4-82aea5e38d3f,SIM-00008,PHONE-00001,27/09/2016 07:17:40,77,cell E,2,REASON 7
change-53d18ea7-e528-417d-b3f8-55568164b415,SIM-00010,PHONE-00006,27/09/2016 07:17:41,73,cell H,2,REASON 10
change-53d18ea7-e528-417d-b3f8-55568164b415,SIM-00010,PHONE-00006,27/09/2016 07:17:41,73,cell C,1,REASON 10
change-6683386b-0ea3-4f04-af68-0816f2cbf3e4,SIM-00007,PHONE-00010,27/09/2016 07:17:43,237,cell A,1,REASON 7
change-6683386b-0ea3-4f04-af68-0816f2cbf3e4,SIM-00007,PHONE-00010,27/09/2016 07:17:43,237,cell G,2,REASON 7
change-61e42573-ca3f-40d9-810c-0ed8f81cb51f,SIM-00006,PHONE-00010,27/09/2016 07:17:44,171,cell H,2,REASON 10
change-61e42573-ca3f-40d9-810c-0ed8f81cb51f,SIM-00006,PHONE-00010,27/09/2016 07:17:44,171,cell I,1,REASON 10
change-c4e789df-9743-48dc-888a-9eb65f14b043,SIM-00003,PHONE-00001,27/09/2016 07:17:45,292,cell G,1,REASON 2
change-c4e789df-9743-48dc-888a-9eb65f14b043,SIM-00003,PHONE-00001,27/09/2016 07:17:45,292,cell B,2,REASON 2
change-1c9c3911-d3e8-4216-8d1d-57ec87470c58,SIM-00005,PHONE-00006,27/09/2016 07:17:46,165,cell D,2,REASON 5
change-1c9c3911-d3e8-4216-8d1d-57ec87470c58,SIM-00005,PHONE-00006,27/09/2016 07:17:46,165,cell F,1,REASON 5
change-30a49ef1-80c2-4abe-bc7f-cec23d524b48,SIM-00009,PHONE-00006,27/09/2016 07:17:47,279,cell D,1,REASON 9
change-30a49ef1-80c2-4abe-bc7f-cec23d524b48,SIM-00009,PHONE-00006,27/09/2016 07:17:47,279,cell G,2,REASON 9
change-faf9290f-1690-4c49-b319-0ee81695c2da,SIM-00005,PHONE-00002,27/09/2016 07:17:49,116,cell H,1,REASON 9
change-faf9290f-1690-4c49-b319-0ee81695c2da,SIM-00005,PHONE-00002,27/09/2016 07:17:49,116,cell A,2,REASON 9
