drop-d4ea9232-a480-4af1-974a-16d78a17784f,SIM-00005-0,PHONE-00005-0,27/09/2016 07:15:22,164,cell F,2,REASON 3
change-8b67f484-5ab8-45b3-9194-117ed6dac34d,SIM-00004,PHONE-00009,27/09/2016 07:15:16,30,cell C,2,REASON 7
change-8b67f484-5ab8-45b3-9194-117ed6dac34d,SIM-00004,PHONE-00009,27/09/2016 07:15:16,30,cell D,1,REASON 7
change-5c7155b6-d285-4dfe-bd82-7aab2ca39f97,SIM-00004,PHONE-00002,27/09/2016 07:15:17,174,cell F,1,REASON 4
change-5c7155b6-d285-4dfe-bd82-7aab2ca39f97,SIM-00004,PHONE-00002,27/09/2016 07:15:17,174,cell A,2,REASON 4
change-ae0e9057-19ba-4236-8c06-f7b1f04d805e,SIM-00009,PHONE-00002,27/09/2016 07:15:19,92,cell C,2,REASON 3
change-ae0e9057-19ba-4236-8c06-f7b1f04d805e,SIM-00009,PHONE-00002,27/09/2016 07:15:19,92,cell G,1,REASON 3
change-8c5b31c4-0d94-4e0f-b4cc-e2d947541940,SIM-00006,PHONE-00010,27/09/2016 07:15:20,103,cell E,1,REASON 5
change-8c5b31c4-0d94-4e0f-b4cc-e2d947541940,SIM-00006,PHONE-00010,27/09/2016 07:15:20,103,cell I,2,REASON 5
change-8a9bbb94-0a9f-4532-b635-c74e2c8b1ee5,SIM-00009,PHONE-00008,27/09/2016 07:15:21,274,cell D,2,REASON 4
change-8a9bbb94-0a9f-4532-b635-c74e2c8b1ee5,SIM-00009,PHONE-00008,27/09/2016 07:15:21,274,cell J,1,REASON 4
change-b599ae5b-d013-4672-ab91-24100c5d7d88,SIM-00005,PHONE-00001,27/09/2016 07:15:22,16,cell E,1,REASON 6
change-b599ae5b-d013-4672-ab91-24100c5d7d88,SIM-00005,PHONE-00001,27/09/2016 07:15:22,16,cell F,2,REASON 6
change-7786d887-0a53-4bb4-a6ab-53c6cee25d36,SIM-00007,PHONE-00008,27/09/2016 07:15:23,154,cell J,1,REASON 1
change-7786d887-0a53-4bb4-a6ab-53c6cee25d36,SIM-00007,PHONE-00008,27/09/2016 07:15:23,154,cell B,2,REASON 1
change-26a71f8d-81c4-4e28-a3a0-06d9a84b0797,SIM-00002,PHONE-00010,27/09/2016 07:15:25,221,cell I,2,REASON 8
change-26a71f8d-81c4-4e28-a3a0-06d9a84b0797,SIM-00002,PHONE-00010,27/09/2016 07:15:25,221,cell J,1,REASON 8
change-627b3781-65f2-4eec-90ff-32da2acb7cd5,SIM-00010,PHONE-00005,27/09/2016 07:15:26,70,cell E,1,REASON 1
change-627b3781-65f2-4eec-90ff-32da2acb7cd5,SIM-00010,PHONE-00005,27/09/2016 07:15:26,70,cell I,2,REASON 1
change-921bbb0d-5b56-4a16-8c01-c7c2a1a493bf,SIM-00010,PHONE-00009,27/09/2016 07:15:27,293,cell D,2,REASON 5
change-921bbb0d-5b56-4a16-8c01-c7c2a1a493bf,SIM-00010,PHONE-00009,27/09/2016 07:15:27,293,cell C,1,REASON 5
